,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
3387,Audi,266641.0,85.0,diesel,black,sedan,True,False,False,False,False,False,True,28.0
3388,Renault,133085.0,120.0,diesel,grey,sedan,True,True,False,False,True,True,True,126.0
3389,Renault,320637.0,100.0,diesel,green,sedan,False,False,False,False,False,False,True,37.0
3390,Renault,193587.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,116.0
3391,Peugeot,115858.0,100.0,diesel,beige,sedan,False,True,False,False,False,False,True,105.0
3392,Peugeot,98722.0,100.0,diesel,black,sedan,True,True,False,False,False,False,True,112.0
3393,Mercedes,139118.0,105.0,diesel,black,sedan,False,True,False,False,True,True,True,128.0
3394,Audi,100786.0,155.0,diesel,blue,sedan,True,True,False,True,True,False,True,142.0
3395,Renault,224805.0,135.0,diesel,black,sedan,False,True,False,False,False,False,True,106.0
3396,Citroën,156279.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,123.0
3397,Peugeot,126011.0,100.0,diesel,silver,sedan,True,True,False,False,False,False,True,105.0
3398,Audi,99768.0,160.0,diesel,black,sedan,True,True,True,True,True,True,True,173.0
3399,Peugeot,180471.0,90.0,diesel,grey,sedan,False,False,False,False,False,False,True,70.0
3400,Renault,138240.0,120.0,diesel,blue,sedan,False,True,False,False,False,False,True,120.0
3401,Citroën,178308.0,120.0,diesel,blue,sedan,False,True,False,False,True,False,True,111.0
3402,Citroën,201537.0,120.0,diesel,silver,sedan,False,True,True,False,False,False,True,60.0
3403,Renault,222415.0,135.0,diesel,blue,sedan,True,True,True,False,True,False,True,122.0
3404,BMW,184032.0,280.0,diesel,grey,sedan,False,True,True,True,True,True,True,176.0
3405,Audi,183384.0,141.0,petrol,blue,sedan,True,False,True,False,False,False,True,37.0
3406,Renault,154548.0,85.0,diesel,black,sedan,True,True,False,False,False,False,True,109.0
3407,Peugeot,75465.0,100.0,diesel,black,sedan,False,False,False,False,False,False,True,117.0
3408,Citroën,365452.0,120.0,diesel,grey,sedan,True,False,False,False,False,False,True,58.0
3409,Peugeot,136993.0,100.0,diesel,black,sedan,False,True,False,False,False,True,True,114.0
3410,Audi,187956.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,128.0
3411,Citroën,192784.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,92.0
3412,Citroën,58441.0,135.0,diesel,blue,sedan,True,True,True,True,True,False,True,116.0
3413,Citroën,12323.0,140.0,diesel,black,sedan,True,False,False,False,True,False,True,161.0
3414,Renault,175663.0,120.0,diesel,black,sedan,True,True,False,False,True,False,True,132.0
3415,Renault,69891.0,85.0,diesel,white,sedan,False,True,False,False,False,False,True,118.0
3416,Renault,194583.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,125.0
3417,Renault,209987.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,100.0
3418,Peugeot,188659.0,105.0,diesel,grey,sedan,False,False,False,True,False,False,True,100.0
3419,Peugeot,106845.0,100.0,diesel,blue,sedan,False,True,False,False,False,False,True,106.0
3420,Citroën,333612.0,100.0,diesel,blue,sedan,False,False,False,False,False,False,True,30.0
3421,Citroën,181233.0,120.0,diesel,blue,sedan,False,True,False,False,True,False,True,109.0
3422,Renault,57531.0,140.0,diesel,grey,sedan,True,True,True,False,True,True,True,165.0
3423,Peugeot,109236.0,100.0,diesel,black,sedan,False,True,False,False,False,False,True,110.0
3424,Opel,54836.0,135.0,diesel,black,sedan,True,True,False,True,True,False,True,171.0
3425,Volkswagen,224147.0,180.0,diesel,grey,sedan,True,True,False,False,True,False,True,110.0
3426,Renault,101435.0,120.0,diesel,beige,sedan,True,True,True,False,True,True,True,131.0
3427,Renault,126961.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,104.0
3428,Peugeot,120366.0,100.0,diesel,black,sedan,False,True,False,False,True,False,True,115.0
3429,Citroën,76260.0,120.0,diesel,brown,sedan,True,True,False,False,True,False,True,134.0
3430,Renault,107754.0,85.0,diesel,black,sedan,True,True,False,False,False,False,True,112.0
3431,Peugeot,157505.0,100.0,diesel,black,sedan,False,True,False,False,False,False,True,109.0
3432,Peugeot,202923.0,100.0,diesel,grey,sedan,True,True,False,False,False,False,True,85.0
3433,Citroën,127136.0,120.0,diesel,red,sedan,True,True,False,False,False,False,True,117.0
3434,Renault,147930.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,120.0
3435,Renault,59580.0,120.0,diesel,silver,sedan,True,True,True,False,True,False,True,144.0
3436,Citroën,188492.0,110.0,diesel,silver,sedan,False,False,False,False,False,False,True,33.0
3437,Peugeot,193434.0,90.0,diesel,black,sedan,False,False,True,False,False,False,True,71.0
3438,Ferrari,308188.0,155.0,diesel,blue,sedan,True,True,True,False,True,False,True,127.0
3439,Audi,272311.0,150.0,diesel,grey,sedan,True,True,True,False,True,False,True,111.0
3440,Audi,179459.0,150.0,diesel,black,sedan,True,True,True,False,True,True,True,117.0
3441,Audi,227964.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,76.0
3442,Peugeot,114264.0,100.0,diesel,brown,sedan,True,True,False,False,False,False,True,122.0
3443,Renault,93021.0,120.0,diesel,grey,sedan,True,True,False,False,True,True,True,132.0
3444,Peugeot,384698.0,85.0,diesel,blue,sedan,True,False,False,False,False,False,True,32.0
3445,Citroën,114102.0,120.0,diesel,silver,sedan,False,True,False,False,False,False,True,117.0
3446,Audi,128023.0,155.0,diesel,grey,sedan,True,True,False,False,True,False,True,139.0
3447,Audi,219120.0,150.0,diesel,black,sedan,True,True,True,False,True,True,True,123.0
3448,Peugeot,54100.0,100.0,diesel,white,sedan,False,True,False,False,True,True,True,137.0
3449,Renault,184233.0,77.0,petrol,grey,sedan,False,False,False,False,False,False,True,20.0
3450,Audi,102057.0,190.0,diesel,blue,sedan,True,True,False,True,True,False,True,129.0
3451,Peugeot,142967.0,100.0,diesel,black,sedan,False,True,False,False,False,False,True,102.0
3452,Peugeot,150911.0,100.0,diesel,black,sedan,False,False,False,False,True,False,True,72.0
3453,Renault,207561.0,120.0,diesel,grey,sedan,False,False,False,False,False,False,True,110.0
3454,Citroën,138680.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,114.0
3455,Renault,217497.0,120.0,diesel,brown,sedan,False,True,False,False,False,False,True,124.0
3456,Peugeot,188008.0,100.0,diesel,white,sedan,True,True,False,False,True,True,True,117.0
3457,Renault,152498.0,85.0,diesel,silver,sedan,True,False,True,False,False,True,True,108.0
3458,Ferrari,176689.0,155.0,diesel,grey,sedan,True,True,False,False,False,False,True,82.0
3459,Audi,66399.0,155.0,diesel,grey,sedan,True,True,True,True,True,False,True,160.0
3460,Citroën,243324.0,135.0,diesel,grey,sedan,True,True,False,False,True,False,True,106.0
3461,Peugeot,175783.0,100.0,diesel,black,sedan,False,True,False,False,False,True,True,106.0
3462,Citroën,132510.0,135.0,diesel,grey,sedan,True,False,False,True,False,False,True,122.0
3463,Audi,171555.0,150.0,diesel,black,sedan,True,True,False,False,False,False,True,127.0
3464,Citroën,163131.0,135.0,diesel,grey,sedan,True,False,False,False,True,False,True,121.0
3465,Peugeot,215023.0,100.0,diesel,grey,sedan,False,True,False,False,False,False,True,82.0
3466,Citroën,136065.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,117.0
3467,Citroën,191634.0,120.0,diesel,black,sedan,True,True,False,False,False,True,True,115.0
3468,Renault,24339.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,101.0
3469,Renault,163058.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,126.0
3470,Audi,157370.0,100.0,diesel,black,sedan,True,True,True,False,True,False,True,139.0
3471,Citroën,113169.0,120.0,diesel,blue,sedan,False,True,True,False,True,True,True,122.0
3472,Citroën,96261.0,120.0,diesel,red,sedan,False,False,True,False,False,False,True,112.0
3473,Citroën,190336.0,160.0,petrol,black,sedan,False,False,False,False,False,False,True,73.0
3474,Audi,143834.0,190.0,diesel,black,sedan,True,True,True,False,True,False,True,164.0
3475,Renault,236316.0,85.0,diesel,silver,sedan,False,True,False,False,False,False,True,101.0
3476,Renault,81283.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,122.0
3477,Renault,105186.0,85.0,diesel,grey,sedan,False,True,False,False,False,False,True,109.0
3478,Peugeot,176208.0,100.0,diesel,white,sedan,False,True,False,False,True,True,True,115.0
3479,Renault,108074.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,103.0
3480,Peugeot,150804.0,105.0,diesel,black,sedan,True,True,False,False,True,True,True,101.0
3481,Peugeot,121638.0,105.0,diesel,black,sedan,False,True,False,False,False,True,True,117.0
3482,Citroën,138063.0,120.0,diesel,blue,sedan,True,False,False,False,False,True,True,115.0
3483,Renault,115912.0,120.0,diesel,black,sedan,True,True,True,False,False,True,True,139.0
3484,Ferrari,179601.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,136.0
3485,Citroën,51279.0,160.0,diesel,white,sedan,True,True,False,False,True,False,True,128.0
3486,Peugeot,173195.0,100.0,diesel,blue,sedan,False,True,False,False,True,False,True,110.0
3487,Audi,165863.0,155.0,diesel,black,sedan,True,True,False,False,True,True,True,130.0
3488,Renault,109001.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,97.0
3489,Renault,84057.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,102.0
3490,Renault,141603.0,135.0,diesel,black,sedan,True,True,True,False,True,True,True,141.0
3491,Renault,95018.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,130.0
3492,Renault,138448.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,121.0
3493,Renault,170081.0,120.0,diesel,grey,sedan,False,False,False,False,False,True,True,127.0
3494,Renault,77077.0,135.0,diesel,silver,sedan,True,True,True,True,False,False,True,167.0
3495,Renault,97113.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,126.0
3496,Peugeot,159923.0,100.0,diesel,black,sedan,False,True,False,False,False,False,True,109.0
3497,Ferrari,124444.0,190.0,diesel,black,sedan,True,True,True,False,True,False,True,170.0
3498,Renault,180076.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,99.0
3499,Citroën,297311.0,100.0,diesel,silver,sedan,True,False,False,False,False,True,True,32.0
3500,Citroën,49683.0,120.0,diesel,blue,sedan,True,False,False,False,False,False,True,122.0
3501,Citroën,217048.0,110.0,diesel,grey,sedan,False,False,False,False,False,False,True,69.0
3502,Peugeot,196932.0,105.0,diesel,grey,sedan,False,True,False,False,True,False,True,99.0
3503,Peugeot,166727.0,100.0,diesel,black,sedan,True,True,False,False,True,False,True,110.0
3504,Peugeot,102445.0,105.0,diesel,white,sedan,False,True,False,False,False,True,True,111.0
3505,Renault,146984.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,141.0
3506,Renault,145012.0,85.0,diesel,silver,sedan,False,False,False,False,True,False,True,110.0
3507,Citroën,202202.0,120.0,diesel,grey,sedan,True,True,True,False,True,False,True,109.0
3508,Citroën,116504.0,120.0,diesel,blue,sedan,True,True,False,False,True,False,True,124.0
3509,Ferrari,179513.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,136.0
3510,Peugeot,120413.0,100.0,diesel,grey,sedan,True,True,False,False,True,False,True,107.0
3511,Peugeot,128464.0,100.0,diesel,grey,sedan,False,True,False,False,False,False,True,117.0
3512,PGO,112646.0,190.0,diesel,grey,sedan,True,True,False,False,True,True,True,140.0
3513,Audi,219963.0,100.0,diesel,black,sedan,True,True,True,False,False,False,True,132.0
3514,Peugeot,236929.0,100.0,diesel,black,sedan,True,True,False,False,False,False,True,93.0
3515,Audi,159462.0,150.0,diesel,black,sedan,True,True,True,False,True,True,True,139.0
3516,Peugeot,169600.0,100.0,diesel,grey,sedan,False,True,False,False,False,False,True,113.0
3517,Audi,61648.0,160.0,diesel,black,sedan,True,False,False,False,True,False,True,132.0
3518,Renault,263523.0,110.0,diesel,black,sedan,True,True,False,False,False,False,True,71.0
3519,Renault,91952.0,120.0,diesel,black,sedan,True,True,False,False,True,False,True,139.0
3520,Audi,184052.0,100.0,diesel,grey,sedan,False,True,False,False,False,False,True,132.0
3521,Audi,217618.0,155.0,diesel,black,sedan,True,True,False,False,True,False,True,71.0
3522,Audi,147590.0,155.0,diesel,black,sedan,True,True,False,False,False,False,True,134.0
3523,Audi,187367.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,128.0
3524,Citroën,127924.0,120.0,diesel,blue,sedan,True,True,False,False,True,False,True,124.0
3525,Audi,168889.0,155.0,diesel,grey,sedan,True,True,True,False,False,False,True,138.0
3526,Renault,221205.0,120.0,diesel,silver,sedan,True,True,False,False,False,False,True,77.0
3527,Renault,124731.0,120.0,diesel,grey,sedan,True,True,True,False,True,False,True,139.0
3528,Renault,125287.0,120.0,diesel,grey,sedan,True,True,True,False,True,False,True,136.0
3529,Audi,216083.0,155.0,diesel,silver,sedan,True,True,False,True,True,True,True,139.0
3530,Renault,194174.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,123.0
3531,Renault,132975.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,120.0
3532,Peugeot,179540.0,90.0,diesel,black,sedan,True,True,False,False,False,False,True,74.0
3533,Audi,270855.0,140.0,diesel,black,sedan,True,True,False,False,True,False,True,126.0
3534,Peugeot,123254.0,100.0,diesel,red,sedan,False,False,False,False,False,True,True,111.0
3535,Renault,106364.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,102.0
3536,BMW,134835.0,180.0,petrol,blue,sedan,False,True,False,False,True,True,True,162.0
3537,Citroën,184727.0,120.0,diesel,brown,sedan,True,True,False,False,False,False,True,120.0
3538,Citroën,100958.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,124.0
3539,Peugeot,115485.0,100.0,diesel,blue,sedan,True,True,False,False,False,False,True,114.0
3540,Citroën,107153.0,120.0,diesel,blue,sedan,True,False,False,False,False,False,True,109.0
3541,Renault,152930.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,109.0
3542,Renault,191459.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,100.0
3543,Renault,187462.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,120.0
3544,Renault,134767.0,120.0,diesel,grey,sedan,True,True,False,False,True,True,True,131.0
3545,Renault,131343.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,121.0
3546,Peugeot,180606.0,100.0,diesel,grey,sedan,True,True,False,False,True,False,True,112.0
3547,Citroën,147678.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,110.0
3548,Renault,168469.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,102.0
3549,Renault,114204.0,85.0,diesel,brown,sedan,True,False,False,False,False,False,True,103.0
3550,Renault,217448.0,110.0,diesel,blue,sedan,True,True,False,False,False,False,True,84.0
3551,Peugeot,137324.0,100.0,diesel,grey,sedan,True,True,False,False,False,False,True,118.0
3552,Audi,180945.0,100.0,diesel,grey,sedan,True,True,False,False,True,False,True,136.0
3553,Peugeot,197057.0,90.0,diesel,silver,sedan,True,True,False,False,False,False,True,78.0
3554,Audi,388616.0,180.0,diesel,grey,sedan,True,True,False,False,True,False,True,121.0
3555,Citroën,150482.0,120.0,diesel,brown,sedan,True,True,True,False,False,False,True,93.0
3556,Renault,116243.0,120.0,diesel,brown,sedan,True,True,False,False,False,False,True,127.0
3557,Renault,198313.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,118.0
3558,Audi,184696.0,173.0,diesel,grey,sedan,True,True,False,True,True,False,True,88.0
3559,Audi,218487.0,155.0,diesel,black,sedan,True,True,False,False,True,False,True,74.0
3560,Renault,143763.0,120.0,diesel,brown,sedan,True,True,True,False,True,False,True,126.0
3561,Audi,195056.0,189.0,diesel,grey,sedan,True,True,False,False,False,False,True,140.0
3562,Renault,214933.0,120.0,diesel,silver,sedan,True,True,False,False,False,False,True,113.0
3563,Renault,129622.0,85.0,diesel,grey,sedan,True,True,False,False,False,True,True,110.0
3564,Citroën,120178.0,120.0,diesel,grey,sedan,True,True,False,False,False,True,True,115.0
3565,Peugeot,142038.0,100.0,diesel,white,sedan,True,True,False,False,True,False,True,117.0
3566,Renault,121961.0,85.0,diesel,white,sedan,False,True,False,False,False,False,True,108.0
3567,Citroën,177856.0,120.0,diesel,grey,sedan,False,False,True,False,True,True,True,110.0
3568,Audi,144347.0,100.0,diesel,blue,sedan,True,True,False,False,True,False,True,124.0
3569,Renault,213211.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,128.0
3570,Audi,171977.0,190.0,diesel,black,sedan,True,True,False,False,True,False,True,136.0
3571,Citroën,128059.0,120.0,diesel,red,sedan,True,True,False,False,False,False,True,118.0
3572,Renault,197116.0,85.0,diesel,grey,sedan,True,True,False,False,False,False,True,103.0
3573,Peugeot,133736.0,100.0,diesel,grey,sedan,False,True,False,False,False,True,True,113.0
3574,Renault,71140.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,110.0
3575,Renault,359661.0,75.0,petrol,grey,sedan,False,False,False,False,False,False,True,20.0
3576,Audi,139557.0,155.0,diesel,grey,sedan,True,True,True,False,True,False,True,133.0
3577,Renault,217210.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,94.0
3578,Renault,174690.0,85.0,diesel,brown,sedan,False,True,False,False,True,False,True,114.0
3579,Audi,201603.0,150.0,diesel,grey,sedan,True,True,True,False,True,False,True,125.0
3580,Renault,167509.0,135.0,diesel,blue,sedan,True,True,False,False,True,True,True,124.0
3581,Audi,124433.0,190.0,diesel,grey,sedan,True,True,False,True,True,False,True,138.0
3582,Renault,186340.0,140.0,diesel,grey,sedan,True,True,False,False,False,False,True,151.0
3583,Renault,222201.0,135.0,diesel,blue,sedan,True,True,True,False,True,False,True,122.0
3584,Renault,134412.0,85.0,diesel,grey,sedan,False,True,False,False,True,False,True,111.0
3585,Renault,125082.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,106.0
3586,Citroën,174940.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,113.0
3587,Renault,143356.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,103.0
3588,Audi,10480.0,195.0,diesel,grey,sedan,True,True,True,True,False,True,True,227.0
3589,Peugeot,183334.0,100.0,diesel,grey,sedan,True,False,False,False,False,True,True,107.0
3590,Ferrari,180359.0,180.0,diesel,grey,sedan,True,True,True,False,True,False,True,135.0
3591,Audi,180280.0,110.0,diesel,brown,sedan,False,True,False,False,True,False,True,130.0
3592,Citroën,123424.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,122.0
3593,Peugeot,94368.0,100.0,diesel,blue,sedan,True,True,True,False,False,False,True,109.0
3594,Peugeot,137608.0,100.0,diesel,brown,sedan,True,True,True,False,False,False,True,108.0
3595,Maserati,34624.0,235.0,diesel,grey,sedan,True,True,True,True,False,True,True,262.0
3596,Citroën,86680.0,120.0,diesel,black,sedan,False,True,False,False,True,False,True,132.0
3597,BMW,40142.0,280.0,diesel,blue,sedan,True,True,True,True,True,True,True,203.0
3598,Citroën,165840.0,135.0,diesel,grey,sedan,False,False,True,False,False,False,True,117.0
3599,Audi,90925.0,190.0,diesel,blue,sedan,True,True,False,True,True,False,True,146.0
3600,Renault,140541.0,135.0,diesel,brown,sedan,True,True,False,False,True,True,True,127.0
3602,Peugeot,139202.0,100.0,diesel,grey,sedan,True,True,False,False,False,False,True,108.0
3603,Citroën,188098.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,116.0
3604,Peugeot,151698.0,100.0,diesel,grey,sedan,True,True,False,False,False,False,True,112.0
3605,Ferrari,185543.0,155.0,diesel,black,sedan,True,True,True,False,True,False,True,158.0
3606,Renault,114355.0,120.0,diesel,brown,sedan,True,True,False,False,True,False,True,134.0
3607,Citroën,191710.0,120.0,diesel,white,sedan,False,True,False,False,False,True,True,106.0
3608,Peugeot,178600.0,105.0,diesel,white,sedan,False,True,True,False,False,True,True,115.0
3609,Renault,205380.0,85.0,diesel,brown,sedan,True,True,False,False,False,False,True,112.0
3610,Audi,84056.0,155.0,diesel,grey,sedan,True,True,False,True,True,False,True,146.0
3611,Renault,159093.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,123.0
3612,Peugeot,132926.0,100.0,diesel,blue,sedan,False,True,False,False,False,False,True,113.0
3613,Audi,148783.0,105.0,diesel,black,sedan,True,True,False,False,True,False,True,132.0
3614,Renault,111202.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,107.0
3615,Renault,50892.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,112.0
3616,Peugeot,136709.0,100.0,diesel,brown,sedan,True,True,True,False,False,False,True,108.0
3617,Renault,172326.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,115.0
3618,Renault,222147.0,135.0,diesel,grey,sedan,True,True,False,False,False,False,True,114.0
3619,Peugeot,249257.0,100.0,diesel,blue,sedan,True,True,False,False,False,False,True,75.0
3620,Audi,73183.0,230.0,diesel,white,sedan,True,True,False,True,True,True,True,168.0
3621,Renault,171640.0,85.0,diesel,white,sedan,True,False,False,False,False,False,True,104.0
3622,Audi,221435.0,100.0,diesel,black,sedan,True,True,False,False,True,False,True,129.0
3623,Peugeot,99262.0,100.0,diesel,blue,sedan,True,True,True,False,False,False,True,117.0
3624,Citroën,44303.0,105.0,diesel,blue,subcompact,False,False,False,False,True,False,True,111.0
3625,BMW,184534.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,88.0
3626,BMW,177876.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,88.0
3627,BMW,169319.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,96.0
3628,BMW,193550.0,85.0,diesel,grey,subcompact,True,True,False,False,False,False,True,96.0
3629,BMW,162439.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,60.0
3630,BMW,156974.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,71.0
3631,BMW,233644.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,70.0
3632,BMW,123064.0,85.0,petrol,black,subcompact,False,False,False,False,False,False,True,49.0
3633,BMW,123286.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,92.0
3634,Citroën,224562.0,100.0,diesel,black,subcompact,False,False,False,False,False,False,True,62.0
3635,BMW,125496.0,85.0,diesel,white,subcompact,True,True,False,False,False,False,True,107.0
3636,Citroën,186977.0,100.0,diesel,grey,subcompact,False,False,False,False,False,False,True,66.0
3637,BMW,96570.0,85.0,diesel,brown,subcompact,False,False,False,False,False,False,True,98.0
3638,BMW,55219.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,120.0
3639,BMW,145559.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,99.0
3640,Citroën,135549.0,105.0,diesel,black,subcompact,False,False,False,False,False,False,True,87.0
3641,BMW,103856.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,60.0
3642,BMW,169746.0,85.0,diesel,black,subcompact,True,True,False,False,False,True,True,96.0
3643,BMW,42851.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,129.0
3644,BMW,116708.0,85.0,diesel,black,subcompact,False,True,False,False,True,False,True,95.0
3645,BMW,132224.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,96.0
3646,BMW,20075.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,126.0
3647,BMW,72837.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,103.0
3648,BMW,13657.0,80.0,petrol,silver,subcompact,False,True,False,False,False,False,True,147.0
3649,BMW,72283.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,132.0
3650,BMW,121863.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,97.0
3651,BMW,94380.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,95.0
3652,Volkswagen,75251.0,70.0,diesel,black,subcompact,False,False,False,False,False,False,True,124.0
3653,BMW,121130.0,85.0,diesel,blue,subcompact,False,False,False,False,False,True,True,100.0
3654,BMW,156610.0,85.0,petrol,grey,subcompact,False,False,True,False,False,True,True,60.0
3655,Fiat,92614.0,150.0,diesel,white,subcompact,True,False,True,False,True,True,True,107.0
3656,BMW,91813.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,97.0
3657,Citroën,235114.0,90.0,diesel,black,subcompact,False,False,False,False,False,False,True,57.0
3658,Citroën,43911.0,105.0,diesel,blue,subcompact,False,False,False,False,True,False,True,109.0
3659,Peugeot,212836.0,85.0,diesel,silver,subcompact,False,False,False,False,False,False,True,37.0
3660,BMW,113052.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,81.0
3661,BMW,111140.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,False,84.0
3662,BMW,138802.0,85.0,diesel,grey,subcompact,False,True,False,False,True,True,True,125.0
3663,Citroën,166267.0,105.0,diesel,black,subcompact,False,False,False,False,False,False,True,57.0
3664,BMW,165988.0,85.0,diesel,silver,subcompact,True,True,False,False,False,False,True,97.0
3665,Citroën,94445.0,105.0,diesel,blue,subcompact,True,True,False,False,False,False,True,115.0
3666,BMW,155338.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,96.0
3667,BMW,83445.0,85.0,diesel,white,subcompact,True,True,True,False,False,False,True,108.0
3668,BMW,62544.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,113.0
3669,BMW,108391.0,85.0,diesel,silver,subcompact,True,False,False,False,False,True,True,108.0
3670,BMW,204836.0,85.0,diesel,white,subcompact,False,True,False,False,False,False,True,84.0
3671,BMW,141767.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,91.0
3672,BMW,107076.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,94.0
3673,BMW,188942.0,85.0,petrol,brown,subcompact,False,False,False,False,False,False,True,63.0
3674,BMW,119738.0,85.0,diesel,grey,subcompact,False,False,False,False,False,False,True,94.0
3675,BMW,162369.0,85.0,diesel,blue,subcompact,True,True,False,False,False,False,True,91.0
3676,BMW,13022.0,85.0,diesel,brown,subcompact,False,True,False,False,False,False,True,117.0
3677,Peugeot,74162.0,120.0,diesel,silver,subcompact,False,False,False,False,False,False,True,107.0
3678,BMW,110749.0,85.0,diesel,grey,subcompact,False,True,False,False,False,False,True,103.0
3679,Citroën,133991.0,95.0,petrol,black,subcompact,False,False,False,False,False,False,True,74.0
3680,BMW,199483.0,85.0,diesel,grey,subcompact,False,False,True,False,False,False,True,89.0
3681,BMW,79420.0,85.0,diesel,orange,subcompact,True,True,False,False,True,False,True,117.0
3682,BMW,6777.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,106.0
3683,Citroën,165497.0,105.0,diesel,grey,subcompact,False,False,False,False,False,False,True,89.0
3684,BMW,76016.0,85.0,diesel,blue,subcompact,True,True,True,False,False,False,True,122.0
3685,BMW,79900.0,85.0,diesel,blue,subcompact,True,True,False,False,False,False,True,91.0
3686,BMW,161818.0,85.0,diesel,white,subcompact,True,True,False,False,False,False,True,92.0
3687,BMW,2399.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,132.0
3688,BMW,122426.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,103.0
3689,BMW,181214.0,85.0,diesel,white,subcompact,False,True,False,False,False,False,True,96.0
3690,Porsche,6572.0,75.0,hybrid_petrol,black,subcompact,True,True,True,False,False,False,True,167.0
3691,BMW,143941.0,85.0,diesel,white,subcompact,False,False,False,False,False,False,True,99.0
3692,Citroën,269389.0,90.0,diesel,grey,subcompact,False,False,False,False,False,False,True,57.0
